Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC.secs,UTC.nsecs,Zone,Letter,fix_quality
1676147660.6823566,167,74060,600000000,GPS1_Frame,42.33702564166666,-71.09139967333333,10.533,1.6,327708.59345224756,4689315.167157027,74060,600000000,19,T,5
1676147661.6769798,168,74061,600000000,GPS1_Frame,42.33702555166666,-71.091399775,10.492,1.6,327708.5848307104,4689315.157369209,74061,600000000,19,T,5
1676147662.6776054,169,74062,600000000,GPS1_Frame,42.33702533,-71.09139995166667,10.378,1.6,327708.56967075635,4689315.133112778,74062,600000000,19,T,5
1676147663.679969,170,74063,600000000,GPS1_Frame,42.337025178333334,-71.09140004,10.308,1.6,327708.5619792637,4689315.11645033,74063,600000000,19,T,5
1676147664.684081,171,74064,600000000,GPS1_Frame,42.337025133333334,-71.09140009166667,10.223,1.6,327708.55759983964,4689315.1115581095,74064,600000000,19,T,5
1676147665.6829937,172,74065,600000000,GPS1_Frame,42.337024983333336,-71.09140017333333,10.174,1.6,327708.5504621282,4689315.095067225,74065,600000000,19,T,5
1676147666.685331,173,74066,600000000,GPS1_Frame,42.337024858333336,-71.09140033833333,10.134,1.6,327708.536527327,4689315.08152125,74066,600000000,19,T,5
1676147667.683871,174,74067,600000000,GPS1_Frame,42.337024735,-71.091400455,10.095,1.6,327708.52657898894,4689315.068062413,74067,600000000,19,T,5
1676147668.6836457,175,74068,600000000,GPS1_Frame,42.337024598333336,-71.09140058333334,10.063,1.6,327708.5156330848,4689315.053146651,74068,600000000,19,T,5
1676147669.678706,176,74069,600000000,GPS1_Frame,42.33702446666667,-71.09140069833333,10.024,1.6,327708.5057992948,4689315.0387590835,74069,600000000,19,T,5
1676147670.6843948,177,74070,600000000,GPS1_Frame,42.337024318333334,-71.091400855,9.989,1.6,327708.4924873054,4689315.022605235,74070,600000000,19,T,5
1676147671.6791203,178,74071,600000000,GPS1_Frame,42.337024371666665,-71.09140086,9.924,1.6,327708.49222103856,4689315.028537626,74071,600000000,19,T,5
1676147672.6683068,179,74072,600000000,GPS1_Frame,42.33702429833333,-71.09140094666667,9.907,1.7,327708.4848807844,4689315.020570124,74072,600000000,19,T,5
1676147673.677911,180,74073,600000000,GPS1_Frame,42.33702417166667,-71.09140104666666,9.85,1.6,327708.47629641544,4689315.006707375,74073,600000000,19,T,5
1676147674.6846814,181,74074,600000000,GPS1_Frame,42.337024095,-71.09140110333334,9.793,1.6,327708.47141858534,4689314.998308944,74074,600000000,19,T,5
1676147675.675653,182,74075,600000000,GPS1_Frame,42.33702392833333,-71.091401245,9.763,1.7,327708.4592922947,4689314.980088924,74075,600000000,19,T,5
1676147676.682919,183,74076,600000000,GPS1_Frame,42.33702369,-71.09140144333334,9.736,1.6,327708.4423018291,4689314.954025688,74076,600000000,19,T,5
1676147677.6852612,184,74077,600000000,GPS1_Frame,42.337023816666665,-71.09140133166666,9.666,1.6,327708.45184735034,4689314.967864797,74077,600000000,19,T,5
1676147678.6891153,185,74078,600000000,GPS1_Frame,42.337023646666665,-71.09140140666666,9.608,1.6,327708.44520424295,4689314.949139554,74078,600000000,19,T,5
1676147679.6862276,186,74079,600000000,GPS1_Frame,42.33702349166666,-71.09140148666667,9.565,1.6,327708.4381901807,4689314.93209008,74079,600000000,19,T,5
1676147680.68844,187,74080,600000000,GPS1_Frame,42.33702346333333,-71.09140153833333,9.53,1.6,327708.43385627586,4689314.929048567,74080,600000000,19,T,5
1676147681.6879075,188,74081,600000000,GPS1_Frame,42.337023378333335,-71.09140167166667,9.495,1.6,327708.42263955483,4689314.919880127,74081,600000000,19,T,5
1676147682.686391,189,74082,600000000,GPS1_Frame,42.33702334,-71.09140171,9.447,1.6,327708.41937679856,4689314.915701172,74082,600000000,19,T,5
1676147683.6841586,190,74083,600000000,GPS1_Frame,42.337023198333334,-71.09140184666667,9.417,1.6,327708.4077307023,4689314.900247083,74083,600000000,19,T,5
1676147684.683302,191,74084,600000000,GPS1_Frame,42.337023138333336,-71.09140198,9.369,1.6,327708.3965822572,4689314.893854701,74084,600000000,19,T,5
1676147685.6849253,192,74085,600000000,GPS1_Frame,42.33702305333333,-71.0914021,9.329,1.6,327708.38646399294,4689314.884659243,74085,600000000,19,T,5
1676147686.681584,193,74086,600000000,GPS1_Frame,42.337022983333334,-71.09140215833334,9.305,1.6,327708.38146706496,4689314.877004472,74086,600000000,19,T,5
1676147687.6783566,194,74087,600000000,GPS1_Frame,42.337022858333334,-71.09140230666667,9.282,1.6,327708.368905338,4689314.863424728,74087,600000000,19,T,5
1676147688.678904,195,74088,600000000,GPS1_Frame,42.33702272,-71.09140247,9.251,1.6,327708.35507142893,4689314.848394812,74088,600000000,19,T,5
1676147689.67795,196,74089,600000000,GPS1_Frame,42.337022626666666,-71.09140259666667,9.228,1.6,327708.3443811763,4689314.838287509,74089,600000000,19,T,5
1676147690.6799035,197,74090,600000000,GPS1_Frame,42.33702258,-71.09140273166666,9.208,1.6,327708.33313183824,4689314.833379071,74090,600000000,19,T,5
1676147691.6795788,198,74091,600000000,GPS1_Frame,42.337022545,-71.09140281666667,9.181,1.6,327708.3260335807,4689314.829664815,74091,600000000,19,T,5
1676147692.6834579,199,74092,600000000,GPS1_Frame,42.33702254166667,-71.09140296166666,9.171,1.6,327708.31407874264,4689314.829588475,74092,600000000,19,T,5
1676147693.6847923,200,74093,600000000,GPS1_Frame,42.33702246,-71.091403145,9.137,1.6,327708.2987519064,4689314.820891484,74093,600000000,19,T,5
1676147694.6861913,201,74094,600000000,GPS1_Frame,42.33702254166667,-71.09140325166666,9.134,1.6,327708.2901872777,4689314.830176076,74094,600000000,19,T,5
1676147695.6858265,202,74095,600000000,GPS1_Frame,42.33702252,-71.09140341166666,9.131,1.6,327708.27694660454,4689314.828094351,74095,600000000,19,T,5
1676147696.686241,203,74096,600000000,GPS1_Frame,42.33702254666667,-71.09140347333333,9.126,1.6,327708.27193906193,4689314.831180433,74096,600000000,19,T,5
1676147697.6856227,204,74097,600000000,GPS1_Frame,42.33702258333334,-71.09140362833334,9.125,1.6,327708.2592696247,4689314.83556605,74097,600000000,19,T,5
1676147698.686725,205,74098,600000000,GPS1_Frame,42.337022596666664,-71.09140371666666,9.143,1.6,327708.2520287541,4689314.837225596,74098,600000000,19,T,5
1676147699.6893768,206,74099,600000000,GPS1_Frame,42.33702259333333,-71.09140382833333,9.156,2.9,327708.24282006174,4689314.837081717,74099,600000000,19,T,5
1676147700.6859632,207,74100,600000000,GPS1_Frame,42.337022565,-71.09140395333333,9.144,2.9,327708.23244463396,4689314.834188793,74100,600000000,19,T,5
