Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC.secs,UTC.nsecs,Zone,Letter,fix_quality
1676147001.6890175,119,73401,600000000,GPS1_Frame,42.337208061666665,-71.09074255166666,6.489,1.1,327763.2280437686,4689334.092251893,73401,600000000,19,T,5
1676147002.6898925,120,73402,600000000,GPS1_Frame,42.33720060833333,-71.09075366333333,6.471,1.3,327762.2922696897,4689333.287123515,73402,600000000,19,T,5
1676147003.6909099,121,73403,600000000,GPS1_Frame,42.337193918333334,-71.09076170333333,6.462,1.0,327761.6116360935,4689332.56053566,73403,600000000,19,T,5
1676147004.6887252,122,73404,600000000,GPS1_Frame,42.33718855666667,-71.09076878833334,6.49,1.1,327761.01330587256,4689331.979514728,73404,600000000,19,T,5
1676147005.6857035,123,73405,600000000,GPS1_Frame,42.33718475,-71.09077494833333,6.464,1.1,327760.49542641704,4689331.569291077,73405,600000000,19,T,5
1676147006.6928017,124,73406,600000000,GPS1_Frame,42.337182438333336,-71.090777225,6.461,1.1,327760.3015537602,4689331.317209718,73406,600000000,19,T,5
1676147007.6860952,125,73407,600000000,GPS1_Frame,42.337181345,-71.09077842333333,6.413,1.1,327760.1998450135,4689331.198230724,73407,600000000,19,T,5
1676147008.6919742,126,73408,600000000,GPS1_Frame,42.337181095,-71.09077966,6.265,1.2,327760.09728071117,4689331.172975131,73408,600000000,19,T,5
1676147009.683232,127,73409,600000000,GPS1_Frame,42.33718163,-71.09078047166666,6.165,1.3,327760.03187291557,4689331.234026933,73409,600000000,19,T,5
1676147010.6888967,128,73410,600000000,GPS1_Frame,42.33718185666667,-71.09078066666666,6.136,1.2,327760.016426861,4689331.259591535,73410,600000000,19,T,5
1676147011.6867561,129,73411,600000000,GPS1_Frame,42.337181755,-71.09078081833333,6.133,1.2,327760.00365435425,4689331.248609443,73411,600000000,19,T,5
